1.664	19.601	-29.721	0.647	0	0	0	0	0
1.664	18.779	-29.494	0.633	0	0	0	0	0
1.664	17.963	-29.268	0.619	0	0	0	0	0
1.664	17.154	-29.042	0.605	0	0	0	0	0
1.664	16.353	-28.818	0.591	0	0	0	0	0
1.664	15.559	-28.593	0.576	0	0	0	0	0
1.664	14.772	-28.37	0.562	0	0	0	0	0
1.664	13.991	-28.147	0.547	0	0	0	0	0
1.664	13.218	-27.925	0.532	0	0	0	0	0
1.664	12.451	-27.703	0.516	0	0	0	0	0
1.664	11.69	-27.482	0.501	0	0	0	0	0
1.664	10.936	-27.262	0.485	0	0	0	0	0
1.664	10.189	-27.042	0.469	0	0	0	0	0
1.664	9.448	-26.823	0.453	0	0	0	0	0
1.664	8.713	-26.605	0.436	0	0	0	0	0
1.664	7.986	-26.387	0.419	0	0	0	0	0
1.664	7.265	-26.17	0.402	0	0	0	0	0
1.664	6.55	-25.953	0.385	0	0	0	0	0
1.664	5.842	-25.737	0.368	0	0	0	0	0
1.664	5.139	-25.521	0.35	0	0	0	0	0
1.664	4.443	-25.306	0.332	0	0	0	0	0
1.664	3.752	-25.092	0.314	0	0	0	0	0
1.664	3.067	-24.878	0.296	0	0	0	0	0
1.664	2.388	-24.665	0.278	0	0	0	0	0
1.664	1.715	-24.452	0.259	0	0	0	0	0
1.664	1.048	-24.24	0.241	0	0	0	0	0
1.664	0.386	-24.028	0.222	0	0	0	0	0
1.664	-0.269	-23.817	0.204	0	0	0	0	0
1.664	-0.919	-23.606	0.185	0	0	0	0	0
1.664	-1.564	-23.396	0.167	0	0	0	0	0
1.664	-2.203	-23.186	0.148	0	0	0	0	0
1.664	-2.836	-22.977	0.13	0	0	0	0	0
1.664	-3.464	-22.769	0.112	0	0	0	0	0
1.664	-4.086	-22.561	0.094	0	0	0	0	0
1.664	-4.703	-22.353	0.076	0	0	0	0	0
1.664	-5.315	-22.146	0.059	0	0	0	0	0
1.664	-5.921	-21.94	0.042	0	0	0	0	0
1.664	-6.522	-21.734	0.025	0	0	0	0	0
1.664	-7.117	-21.528	0.008	0	0	0	0	0
1.664	-7.708	-21.323	-0.008	0	0	0	0	0
1.664	-8.294	-21.118	-0.024	0	0	0	0	0
1.664	-8.874	-20.914	-0.039	0	0	0	0	0
1.664	-9.449	-20.711	-0.054	0	0	0	0	0
1.664	-10.02	-20.507	-0.068	0	0	0	0	0
1.664	-10.585	-20.305	-0.082	0	0	0	0	0
1.664	-11.146	-20.102	-0.095	0	0	0	0	0
1.664	-11.701	-19.901	-0.108	0	0	0	0	0
1.664	-12.252	-19.699	-0.12	0	0	0	0	0
1.664	-12.798	-19.498	-0.132	0	0	0	0	0
1.664	-13.339	-19.298	-0.143	0	0	0	0	0
1.664	-13.876	-19.098	-0.154	0	0	0	0	0
1.664	-14.408	-18.898	-0.164	0	0	0	0	0
1.664	-14.935	-18.699	-0.174	0	0	0	0	0
1.664	-15.458	-18.5	-0.183	0	0	0	0	0
1.664	-15.976	-18.302	-0.191	0	0	0	0	0
1.664	-16.49	-18.104	-0.2	0	0	0	0	0
1.664	-16.999	-17.907	-0.207	0	0	0	0	0
1.664	-17.504	-17.71	-0.215	0	0	0	0	0
1.664	-18.005	-17.513	-0.222	0	0	0	0	0
1.664	-18.501	-17.317	-0.228	0	0	0	0	0
1.664	-18.993	-17.121	-0.234	0	0	0	0	0
1.664	-19.48	-16.925	-0.24	0	0	0	0	0
1.664	-19.964	-16.73	-0.245	0	0	0	0	0
1.664	-20.443	-16.536	-0.25	0	0	0	0	0
1.664	-20.918	-16.341	-0.255	0	0	0	0	0
1.664	-21.388	-16.148	-0.259	0	0	0	0	0
1.664	-21.855	-15.954	-0.263	0	0	0	0	0
1.664	-22.318	-15.761	-0.267	0	0	0	0	0
1.664	-22.777	-15.568	-0.27	0	0	0	0	0
1.664	-23.232	-15.376	-0.273	0	0	0	0	0
1.664	-23.682	-15.184	-0.276	0	0	0	0	0
1.664	-24.129	-14.992	-0.278	0	0	0	0	0
1.664	-24.572	-14.801	-0.281	0	0	0	0	0
1.664	-25.011	-14.61	-0.283	0	0	0	0	0
1.664	-25.447	-14.42	-0.285	0	0	0	0	0
1.664	-25.878	-14.229	-0.287	0	0	0	0	0
1.664	-26.306	-14.04	-0.288	0	0	0	1	0
1.664	-26.73	-13.85	-0.289	0	0	0	1	0
1.664	-27.151	-13.661	-0.291	0	0	0	1	0
1.664	-27.568	-13.472	-0.292	0	0	0	1	0
1.664	-27.981	-13.284	-0.292	0	0	0	1	0
1.664	-28.391	-13.095	-0.293	0	0	0	1	0
1.664	-28.797	-12.908	-0.294	0	0	0	1	0
1.664	-29.199	-12.72	-0.294	0	0	0	1	0
1.664	-29.598	-12.533	-0.294	0	0	0	1	0
1.664	-29.994	-12.346	-0.295	0	0	0	1	0
1.664	-30.386	-12.16	-0.295	0	0	0	1	0
1.664	-30.775	-11.973	-0.295	0	0	0	1	0
1.664	-31.16	-11.787	-0.295	0	0	0	1	0
1.664	-31.542	-11.602	-0.295	0	0	0	1	0
1.664	-31.921	-11.417	-0.294	0	0	0	1	0
